3.299999999999999822e+00,9.039999999999999147e-01,-8.980000000000000204e-01
3.320408163265305745e+00,9.539999999999999591e-01,-9.120000000000000329e-01
3.340816326530612113e+00,9.179999999999999272e-01,8.979999999999999094e-01
3.361224489795918036e+00,8.839999999999998970e-01,-8.860000000000000098e-01
3.381632653061224403e+00,8.939999999999999059e-01,-8.860000000000000098e-01
3.402040816326530326e+00,9.139999999999999236e-01,-8.960000000000000187e-01
3.422448979591836693e+00,8.899999999999999023e-01,-8.760000000000000009e-01
3.442857142857142616e+00,8.959999999999999076e-01,-8.619999999999999885e-01
3.463265306122448983e+00,8.879999999999999005e-01,-9.040000000000000258e-01
3.483673469387754906e+00,8.879999999999999005e-01,8.660000000000001030e-01
3.504081632653060829e+00,8.500000000000000888e-01,9.119999999999999218e-01
3.524489795918367196e+00,8.720000000000001084e-01,8.680000000000001048e-01
3.544897959183673120e+00,8.779999999999998916e-01,8.320000000000000728e-01
3.565306122448979487e+00,8.600000000000000977e-01,8.799999999999998934e-01
3.585714285714285410e+00,8.899999999999999023e-01,-8.760000000000000009e-01
3.606122448979591777e+00,8.460000000000000853e-01,-8.399999999999999689e-01
3.626530612244897700e+00,8.460000000000000853e-01,8.799999999999998934e-01
3.646938775510204067e+00,8.520000000000000906e-01,8.200000000000000622e-01
3.667346938775509990e+00,8.380000000000000782e-01,-8.479999999999999760e-01
3.687755102040815913e+00,8.680000000000001048e-01,7.820000000000000284e-01
3.708163265306122280e+00,8.660000000000001030e-01,8.240000000000000657e-01
3.728571428571428203e+00,8.340000000000000746e-01,8.420000000000000817e-01
3.748979591836734571e+00,8.140000000000000568e-01,8.540000000000000924e-01
3.769387755102040494e+00,7.580000000000000071e-01,8.340000000000000746e-01
3.789795918367346861e+00,8.480000000000000870e-01,-9.000000000000000222e-01
3.810204081632652784e+00,7.399999999999999911e-01,-8.299999999999999600e-01
3.830612244897959151e+00,8.260000000000000675e-01,7.900000000000000355e-01
3.851020408163265074e+00,8.300000000000000711e-01,-8.080000000000000515e-01
3.871428571428570997e+00,7.900000000000000355e-01,-7.980000000000000426e-01
3.891836734693877364e+00,7.820000000000000284e-01,-8.200000000000000622e-01
3.912244897959183287e+00,7.139999999999999680e-01,-7.459999999999999964e-01
3.932653061224489655e+00,7.980000000000000426e-01,-7.299999999999999822e-01
3.953061224489795578e+00,7.680000000000000160e-01,6.939999999999999503e-01
3.973469387755101945e+00,7.159999999999999698e-01,-8.160000000000000586e-01
3.993877551020407868e+00,6.919999999999999485e-01,7.880000000000000338e-01
4.014285714285714235e+00,7.740000000000000213e-01,7.700000000000000178e-01
4.034693877551020158e+00,6.339999999999998970e-01,-7.439999999999999947e-01
4.055102040816326081e+00,6.939999999999999503e-01,7.479999999999999982e-01
4.075510204081632892e+00,6.859999999999999432e-01,6.519999999999999130e-01
4.095918367346938815e+00,5.700000000000000622e-01,-7.399999999999999911e-01
4.116326530612244738e+00,6.439999999999999059e-01,6.299999999999998934e-01
4.136734693877550662e+00,6.819999999999999396e-01,6.439999999999999059e-01
4.157142857142856585e+00,6.399999999999999023e-01,7.459999999999999964e-01
4.177551020408163396e+00,5.980000000000000870e-01,6.220000000000001084e-01
4.197959183673469319e+00,4.119999999999999218e-01,6.220000000000001084e-01
4.218367346938775242e+00,5.640000000000000568e-01,6.299999999999998934e-01
4.238775510204081165e+00,4.879999999999999893e-01,5.340000000000000302e-01
4.259183673469387088e+00,5.500000000000000444e-01,-6.380000000000000115e-01
4.279591836734693899e+00,-5.360000000000000320e-01,6.200000000000001066e-01
4.299999999999999822e+00,-5.220000000000000195e-01,6.200000000000001066e-01
4.314285714285714057e+00,1.419999999999999041e-01,5.340000000000000302e-01
4.328571428571428292e+00,4.539999999999999591e-01,5.220000000000000195e-01
4.342857142857142527e+00,3.879999999999999005e-01,6.019999999999999796e-01
4.357142857142856762e+00,1.999999999999999556e-01,3.320000000000000728e-01
4.371428571428570997e+00,1.339999999999998970e-01,2.319999999999999840e-01
4.385714285714285232e+00,2.299999999999999822e-01,2.039999999999999591e-01
4.400000000000000355e+00,3.160000000000000586e-01,2.259999999999999787e-01
4.414285714285714590e+00,1.659999999999999254e-01,5.380000000000000338e-01
4.428571428571428825e+00,5.780000000000000693e-01,5.560000000000000497e-01
4.442857142857143060e+00,3.880000000000000115e-01,4.019999999999999130e-01
4.457142857142857295e+00,7.399999999999995470e-02,5.100000000000000089e-01
4.471428571428571530e+00,1.399999999999999023e-01,3.020000000000000462e-01
4.485714285714285765e+00,2.279999999999999805e-01,1.699999999999999289e-01
4.500000000000000000e+00,1.839999999999999414e-01,1.579999999999999183e-01
